person,anger,gender,item,description,do,other,scold,shout,poly,dich
177,18,1,13,want bus curse,1,1,0,0,2,1
177,18,1,14,want bus scold,1,1,1,0,2,1
177,18,1,15,want bus shout,1,1,0,1,1,1
177,18,1,16,want train curse,1,1,0,0,2,1
177,18,1,17,want train scold,1,1,1,0,2,1
177,18,1,18,want train shout,1,1,0,1,1,1
177,18,1,19,want store curse,1,0,0,0,2,1
177,18,1,20,want store scold,1,0,1,0,1,1
177,18,1,21,want store shout,1,0,0,1,1,1
177,18,1,22,want operator curse,1,0,0,0,1,1
177,18,1,23,want operator scold,1,0,1,0,1,1
177,18,1,24,want operator shout,1,0,0,1,0,0
178,22,0,1,do bus curse,0,1,0,0,0,0
178,22,0,2,do bus scold,0,1,1,0,0,0
178,22,0,3,do bus shout,0,1,0,1,2,1
178,22,0,4,do train curse,0,1,0,0,0,0
178,22,0,5,do train scold,0,1,1,0,0,0
178,22,0,6,do train shout,0,1,0,1,1,1
178,22,0,7,do store curse,0,0,0,0,0,0
178,22,0,8,do store scold,0,0,1,0,0,0
178,22,0,9,do store shout,0,0,0,1,1,1
178,22,0,10,do operator curse,0,0,0,0,2,1
178,22,0,11,do operator scold,0,0,1,0,2,1
178,22,0,12,do operator shout,0,0,0,1,1,1
178,22,0,13,want bus curse,1,1,0,0,2,1
178,22,0,14,want bus scold,1,1,1,0,0,0
178,22,0,15,want bus shout,1,1,0,1,0,0
178,22,0,16,want train curse,1,1,0,0,2,1
178,22,0,17,want train scold,1,1,1,0,0,0
178,22,0,18,want train shout,1,1,0,1,0,0
178,22,0,19,want store curse,1,0,0,0,0,0
178,22,0,20,want store scold,1,0,1,0,0,0
178,22,0,21,want store shout,1,0,0,1,0,0
178,22,0,22,want operator curse,1,0,0,0,1,1
178,22,0,23,want operator scold,1,0,1,0,0,0
178,22,0,24,want operator shout,1,0,0,1,0,0
179,20,0,1,do bus curse,0,1,0,0,0,0
179,20,0,2,do bus scold,0,1,1,0,0,0
179,20,0,3,do bus shout,0,1,0,1,1,1
179,20,0,4,do train curse,0,1,0,0,1,1
179,20,0,5,do train scold,0,1,1,0,0,0
179,20,0,6,do train shout,0,1,0,1,2,1
179,20,0,7,do store curse,0,0,0,0,0,0
179,20,0,8,do store scold,0,0,1,0,1,1
179,20,0,9,do store shout,0,0,0,1,1,1
179,20,0,10,do operator curse,0,0,0,0,1,1
179,20,0,11,do operator scold,0,0,1,0,0,0
179,20,0,12,do operator shout,0,0,0,1,2,1
179,20,0,13,want bus curse,1,1,0,0,1,1
179,20,0,14,want bus scold,1,1,1,0,0,0
179,20,0,15,want bus shout,1,1,0,1,2,1
179,20,0,16,want train curse,1,1,0,0,2,1
179,20,0,17,want train scold,1,1,1,0,0,0
179,20,0,18,want train shout,1,1,0,1,2,1
179,20,0,19,want store curse,1,0,0,0,1,1
179,20,0,20,want store scold,1,0,1,0,0,0
179,20,0,21,want store shout,1,0,0,1,0,0
179,20,0,22,want operator curse,1,0,0,0,1,1
179,20,0,23,want operator scold,1,0,1,0,0,0
179,20,0,24,want operator shout,1,0,0,1,1,1
180,23,0,1,do bus curse,0,1,0,0,2,1
180,23,0,2,do bus scold,0,1,1,0,2,1
180,23,0,3,do bus shout,0,1,0,1,0,0
180,23,0,4,do train curse,0,1,0,0,2,1
180,23,0,5,do train scold,0,1,1,0,2,1
180,23,0,6,do train shout,0,1,0,1,2,1
180,23,0,7,do store curse,0,0,0,0,1,1
180,23,0,8,do store scold,0,0,1,0,1,1
180,23,0,9,do store shout,0,0,0,1,0,0
180,23,0,10,do operator curse,0,0,0,0,2,1
180,23,0,11,do operator scold,0,0,1,0,1,1
180,23,0,12,do operator shout,0,0,0,1,2,1
180,23,0,13,want bus curse,1,1,0,0,0,0
180,23,0,14,want bus scold,1,1,1,0,1,1
180,23,0,15,want bus shout,1,1,0,1,1,1
180,23,0,16,want train curse,1,1,0,0,2,1
180,23,0,17,want train scold,1,1,1,0,2,1
180,23,0,18,want train shout,1,1,0,1,1,1
180,23,0,19,want store curse,1,0,0,0,0,0
180,23,0,20,want store scold,1,0,1,0,0,0
180,23,0,21,want store shout,1,0,0,1,0,0
180,23,0,22,want operator curse,1,0,0,0,1,1
180,23,0,23,want operator scold,1,0,1,0,0,0
180,23,0,24,want operator shout,1,0,0,1,0,0
181,16,1,1,do bus curse,0,1,0,0,0,0
181,16,1,2,do bus scold,0,1,1,0,0,0
181,16,1,3,do bus shout,0,1,0,1,1,1
181,16,1,4,do train curse,0,1,0,0,2,1
181,16,1,5,do train scold,0,1,1,0,0,0
181,16,1,6,do train shout,0,1,0,1,0,0
181,16,1,7,do store curse,0,0,0,0,2,1
181,16,1,8,do store scold,0,0,1,0,0,0
181,16,1,9,do store shout,0,0,0,1,0,0
181,16,1,10,do operator curse,0,0,0,0,0,0
181,16,1,11,do operator scold,0,0,1,0,0,0
181,16,1,12,do operator shout,0,0,0,1,0,0
181,16,1,13,want bus curse,1,1,0,0,0,0
181,16,1,14,want bus scold,1,1,1,0,0,0
181,16,1,15,want bus shout,1,1,0,1,0,0
181,16,1,16,want train curse,1,1,0,0,1,1
181,16,1,17,want train scold,1,1,1,0,0,0
181,16,1,18,want train shout,1,1,0,1,0,0
181,16,1,19,want store curse,1,0,0,0,0,0
181,16,1,20,want store scold,1,0,1,0,0,0
181,16,1,21,want store shout,1,0,0,1,0,0
181,16,1,22,want operator curse,1,0,0,0,0,0
181,16,1,23,want operator scold,1,0,1,0,0,0
181,16,1,24,want operator shout,1,0,0,1,0,0
182,18,0,1,do bus curse,0,1,0,0,2,1
182,18,0,2,do bus scold,0,1,1,0,0,0
182,18,0,3,do bus shout,0,1,0,1,0,0
182,18,0,4,do train curse,0,1,0,0,2,1
182,18,0,5,do train scold,0,1,1,0,0,0
182,18,0,6,do train shout,0,1,0,1,0,0
182,18,0,7,do store curse,0,0,0,0,1,1
182,18,0,8,do store scold,0,0,1,0,0,0
182,18,0,9,do store shout,0,0,0,1,0,0
182,18,0,10,do operator curse,0,0,0,0,2,1
182,18,0,11,do operator scold,0,0,1,0,2,1
182,18,0,12,do operator shout,0,0,0,1,0,0
182,18,0,13,want bus curse,1,1,0,0,2,1
182,18,0,14,want bus scold,1,1,1,0,0,0
182,18,0,15,want bus shout,1,1,0,1,0,0
182,18,0,16,want train curse,1,1,0,0,2,1
182,18,0,17,want train scold,1,1,1,0,0,0
182,18,0,18,want train shout,1,1,0,1,0,0
182,18,0,19,want store curse,1,0,0,0,0,0
182,18,0,20,want store scold,1,0,1,0,0,0
182,18,0,21,want store shout,1,0,0,1,0,0
182,18,0,22,want operator curse,1,0,0,0,2,1
182,18,0,23,want operator scold,1,0,1,0,2,1
182,18,0,24,want operator shout,1,0,0,1,0,0
183,12,0,1,do bus curse,0,1,0,0,1,1
183,12,0,2,do bus scold,0,1,1,0,1,1
183,12,0,3,do bus shout,0,1,0,1,0,0
183,12,0,4,do train curse,0,1,0,0,1,1
183,12,0,5,do train scold,0,1,1,0,1,1
183,12,0,6,do train shout,0,1,0,1,0,0
183,12,0,7,do store curse,0,0,0,0,1,1
183,12,0,8,do store scold,0,0,1,0,0,0
183,12,0,9,do store shout,0,0,0,1,0,0
183,12,0,10,do operator curse,0,0,0,0,1,1
183,12,0,11,do operator scold,0,0,1,0,1,1
183,12,0,12,do operator shout,0,0,0,1,0,0
183,12,0,13,want bus curse,1,1,0,0,1,1
183,12,0,14,want bus scold,1,1,1,0,1,1
183,12,0,15,want bus shout,1,1,0,1,0,0
183,12,0,16,want train curse,1,1,0,0,1,1
183,12,0,17,want train scold,1,1,1,0,0,0
183,12,0,18,want train shout,1,1,0,1,0,0
183,12,0,19,want store curse,1,0,0,0,1,1
183,12,0,20,want store scold,1,0,1,0,0,0
183,12,0,21,want store shout,1,0,0,1,0,0
183,12,0,22,want operator curse,1,0,0,0,1,1
183,12,0,23,want operator scold,1,0,1,0,1,1
183,12,0,24,want operator shout,1,0,0,1,0,0
184,17,0,1,do bus curse,0,1,0,0,2,1
184,17,0,2,do bus scold,0,1,1,0,2,1
184,17,0,3,do bus shout,0,1,0,1,0,0
184,17,0,4,do train curse,0,1,0,0,1,1
184,17,0,5,do train scold,0,1,1,0,1,1
184,17,0,6,do train shout,0,1,0,1,0,0
184,17,0,7,do store curse,0,0,0,0,1,1
184,17,0,8,do store scold,0,0,1,0,0,0
184,17,0,9,do store shout,0,0,0,1,0,0
184,17,0,10,do operator curse,0,0,0,0,1,1
184,17,0,11,do operator scold,0,0,1,0,0,0
184,17,0,12,do operator shout,0,0,0,1,1,1
184,17,0,13,want bus curse,1,1,0,0,2,1
184,17,0,14,want bus scold,1,1,1,0,2,1
184,17,0,15,want bus shout,1,1,0,1,0,0
184,17,0,16,want train curse,1,1,0,0,2,1
184,17,0,17,want train scold,1,1,1,0,1,1
184,17,0,18,want train shout,1,1,0,1,0,0
184,17,0,19,want store curse,1,0,0,0,0,0
184,17,0,20,want store scold,1,0,1,0,0,0
184,17,0,21,want store shout,1,0,0,1,0,0
184,17,0,22,want operator curse,1,0,0,0,2,1
184,17,0,23,want operator scold,1,0,1,0,0,0
184,17,0,24,want operator shout,1,0,0,1,1,1
185,21,0,1,do bus curse,0,1,0,0,0,0
185,21,0,2,do bus scold,0,1,1,0,0,0
185,21,0,3,do bus shout,0,1,0,1,0,0
185,21,0,4,do train curse,0,1,0,0,0,0
185,21,0,5,do train scold,0,1,1,0,0,0
185,21,0,6,do train shout,0,1,0,1,1,1
185,21,0,7,do store curse,0,0,0,0,0,0
185,21,0,8,do store scold,0,0,1,0,0,0
185,21,0,9,do store shout,0,0,0,1,0,0
185,21,0,10,do operator curse,0,0,0,0,0,0
185,21,0,11,do operator scold,0,0,1,0,0,0
185,21,0,12,do operator shout,0,0,0,1,2,1
185,21,0,13,want bus curse,1,1,0,0,0,0
185,21,0,14,want bus scold,1,1,1,0,0,0
185,21,0,15,want bus shout,1,1,0,1,0,0
185,21,0,16,want train curse,1,1,0,0,0,0
185,21,0,17,want train scold,1,1,1,0,0,0
185,21,0,18,want train shout,1,1,0,1,0,0
185,21,0,19,want store curse,1,0,0,0,2,1
185,21,0,20,want store scold,1,0,1,0,0,0
185,21,0,21,want store shout,1,0,0,1,0,0
185,21,0,22,want operator curse,1,0,0,0,1,1
185,21,0,23,want operator scold,1,0,1,0,0,0
185,21,0,24,want operator shout,1,0,0,1,0,0
186,21,0,1,do bus curse,0,1,0,0,0,0
186,21,0,2,do bus scold,0,1,1,0,0,0
186,21,0,3,do bus shout,0,1,0,1,0,0
186,21,0,4,do train curse,0,1,0,0,1,1
186,21,0,5,do train scold,0,1,1,0,2,1
186,21,0,6,do train shout,0,1,0,1,1,1
186,21,0,7,do store curse,0,0,0,0,0,0
186,21,0,8,do store scold,0,0,1,0,0,0
186,21,0,9,do store shout,0,0,0,1,0,0
186,21,0,10,do operator curse,0,0,0,0,0,0
186,21,0,11,do operator scold,0,0,1,0,0,0
186,21,0,12,do operator shout,0,0,0,1,0,0
186,21,0,13,want bus curse,1,1,0,0,0,0
186,21,0,14,want bus scold,1,1,1,0,1,1
186,21,0,15,want bus shout,1,1,0,1,0,0
186,21,0,16,want train curse,1,1,0,0,1,1
186,21,0,17,want train scold,1,1,1,0,1,1
186,21,0,18,want train shout,1,1,0,1,0,0
186,21,0,19,want store curse,1,0,0,0,0,0
186,21,0,20,want store scold,1,0,1,0,0,0
186,21,0,21,want store shout,1,0,0,1,0,0
186,21,0,22,want operator curse,1,0,0,0,0,0
186,21,0,23,want operator scold,1,0,1,0,1,1
186,21,0,24,want operator shout,1,0,0,1,0,0
187,16,0,1,do bus curse,0,1,0,0,0,0
187,16,0,2,do bus scold,0,1,1,0,1,1
187,16,0,3,do bus shout,0,1,0,1,0,0
187,16,0,4,do train curse,0,1,0,0,1,1
187,16,0,5,do train scold,0,1,1,0,1,1
187,16,0,6,do train shout,0,1,0,1,1,1
187,16,0,7,do store curse,0,0,0,0,0,0
187,16,0,8,do store scold,0,0,1,0,0,0
187,16,0,9,do store shout,0,0,0,1,0,0
187,16,0,10,do operator curse,0,0,0,0,1,1
187,16,0,11,do operator scold,0,0,1,0,2,1
187,16,0,12,do operator shout,0,0,0,1,0,0
187,16,0,13,want bus curse,1,1,0,0,1,1
187,16,0,14,want bus scold,1,1,1,0,1,1
187,16,0,15,want bus shout,1,1,0,1,0,0
187,16,0,16,want train curse,1,1,0,0,2,1
187,16,0,17,want train scold,1,1,1,0,2,1
187,16,0,18,want train shout,1,1,0,1,0,0
187,16,0,19,want store curse,1,0,0,0,0,0
187,16,0,20,want store scold,1,0,1,0,0,0
187,16,0,21,want store shout,1,0,0,1,0,0
187,16,0,22,want operator curse,1,0,0,0,1,1
187,16,0,23,want operator scold,1,0,1,0,1,1
187,16,0,24,want operator shout,1,0,0,1,1,1
188,19,1,1,do bus curse,0,1,0,0,0,0
188,19,1,2,do bus scold,0,1,1,0,1,1
188,19,1,3,do bus shout,0,1,0,1,0,0
188,19,1,4,do train curse,0,1,0,0,1,1
188,19,1,5,do train scold,0,1,1,0,1,1
188,19,1,6,do train shout,0,1,0,1,1,1
188,19,1,7,do store curse,0,0,0,0,0,0
188,19,1,8,do store scold,0,0,1,0,0,0
188,19,1,9,do store shout,0,0,0,1,0,0
188,19,1,10,do operator curse,0,0,0,0,1,1
188,19,1,11,do operator scold,0,0,1,0,1,1
188,19,1,12,do operator shout,0,0,0,1,0,0
188,19,1,13,want bus curse,1,1,0,0,2,1
188,19,1,14,want bus scold,1,1,1,0,1,1
188,19,1,15,want bus shout,1,1,0,1,0,0
188,19,1,16,want train curse,1,1,0,0,2,1
188,19,1,17,want train scold,1,1,1,0,1,1
188,19,1,18,want train shout,1,1,0,1,0,0
188,19,1,19,want store curse,1,0,0,0,2,1
188,19,1,20,want store scold,1,0,1,0,0,0
188,19,1,21,want store shout,1,0,0,1,0,0
188,19,1,22,want operator curse,1,0,0,0,1,1
188,19,1,23,want operator scold,1,0,1,0,1,1
188,19,1,24,want operator shout,1,0,0,1,0,0
189,19,1,1,do bus curse,0,1,0,0,1,1
189,19,1,2,do bus scold,0,1,1,0,1,1
189,19,1,3,do bus shout,0,1,0,1,0,0
189,19,1,4,do train curse,0,1,0,0,1,1
189,19,1,5,do train scold,0,1,1,0,1,1
189,19,1,6,do train shout,0,1,0,1,0,0
189,19,1,7,do store curse,0,0,0,0,0,0
189,19,1,8,do store scold,0,0,1,0,0,0
189,19,1,9,do store shout,0,0,0,1,0,0
189,19,1,10,do operator curse,0,0,0,0,1,1
189,19,1,11,do operator scold,0,0,1,0,1,1
189,19,1,12,do operator shout,0,0,0,1,0,0
189,19,1,13,want bus curse,1,1,0,0,1,1
189,19,1,14,want bus scold,1,1,1,0,1,1
189,19,1,15,want bus shout,1,1,0,1,0,0
189,19,1,16,want train curse,1,1,0,0,2,1
189,19,1,17,want train scold,1,1,1,0,1,1
189,19,1,18,want train shout,1,1,0,1,0,0
189,19,1,19,want store curse,1,0,0,0,1,1
189,19,1,20,want store scold,1,0,1,0,0,0
189,19,1,21,want store shout,1,0,0,1,0,0
189,19,1,22,want operator curse,1,0,0,0,1,1
189,19,1,23,want operator scold,1,0,1,0,1,1
189,19,1,24,want operator shout,1,0,0,1,0,0
190,13,1,1,do bus curse,0,1,0,0,2,1
190,13,1,2,do bus scold,0,1,1,0,0,0
190,13,1,3,do bus shout,0,1,0,1,0,0
190,13,1,4,do train curse,0,1,0,0,2,1
190,13,1,5,do train scold,0,1,1,0,0,0
190,13,1,6,do train shout,0,1,0,1,0,0
190,13,1,7,do store curse,0,0,0,0,1,1
190,13,1,8,do store scold,0,0,1,0,0,0
190,13,1,9,do store shout,0,0,0,1,0,0
190,13,1,10,do operator curse,0,0,0,0,1,1
190,13,1,11,do operator scold,0,0,1,0,0,0
190,13,1,12,do operator shout,0,0,0,1,0,0
190,13,1,13,want bus curse,1,1,0,0,2,1
190,13,1,14,want bus scold,1,1,1,0,0,0
190,13,1,15,want bus shout,1,1,0,1,0,0
190,13,1,16,want train curse,1,1,0,0,2,1
190,13,1,17,want train scold,1,1,1,0,0,0
190,13,1,18,want train shout,1,1,0,1,0,0
190,13,1,19,want store curse,1,0,0,0,0,0
190,13,1,20,want store scold,1,0,1,0,0,0
190,13,1,21,want store shout,1,0,0,1,0,0
190,13,1,22,want operator curse,1,0,0,0,2,1
190,13,1,23,want operator scold,1,0,1,0,0,0
190,13,1,24,want operator shout,1,0,0,1,0,0
191,31,1,1,do bus curse,0,1,0,0,0,0
191,31,1,2,do bus scold,0,1,1,0,0,0
191,31,1,3,do bus shout,0,1,0,1,0,0
191,31,1,4,do train curse,0,1,0,0,0,0
191,31,1,5,do train scold,0,1,1,0,0,0
191,31,1,6,do train shout,0,1,0,1,0,0
191,31,1,7,do store curse,0,0,0,0,2,1
191,31,1,8,do store scold,0,0,1,0,0,0
191,31,1,9,do store shout,0,0,0,1,0,0
191,31,1,10,do operator curse,0,0,0,0,0,0
191,31,1,11,do operator scold,0,0,1,0,0,0
191,31,1,12,do operator shout,0,0,0,1,0,0
191,31,1,13,want bus curse,1,1,0,0,0,0
191,31,1,14,want bus scold,1,1,1,0,0,0
191,31,1,15,want bus shout,1,1,0,1,2,1
191,31,1,16,want train curse,1,1,0,0,2,1
191,31,1,17,want train scold,1,1,1,0,0,0
191,31,1,18,want train shout,1,1,0,1,0,0
191,31,1,19,want store curse,1,0,0,0,0,0
191,31,1,20,want store scold,1,0,1,0,0,0
191,31,1,21,want store shout,1,0,0,1,0,0
191,31,1,22,want operator curse,1,0,0,0,2,1
191,31,1,23,want operator scold,1,0,1,0,0,0
191,31,1,24,want operator shout,1,0,0,1,0,0
192,23,0,1,do bus curse,0,1,0,0,1,1
192,23,0,2,do bus scold,0,1,1,0,0,0
192,23,0,3,do bus shout,0,1,0,1,0,0
192,23,0,4,do train curse,0,1,0,0,2,1
192,23,0,5,do train scold,0,1,1,0,2,1
192,23,0,6,do train shout,0,1,0,1,1,1
192,23,0,7,do store curse,0,0,0,0,0,0
192,23,0,8,do store scold,0,0,1,0,0,0
192,23,0,9,do store shout,0,0,0,1,0,0
192,23,0,10,do operator curse,0,0,0,0,2,1
192,23,0,11,do operator scold,0,0,1,0,2,1
192,23,0,12,do operator shout,0,0,0,1,0,0
192,23,0,13,want bus curse,1,1,0,0,1,1
192,23,0,14,want bus scold,1,1,1,0,0,0
192,23,0,15,want bus shout,1,1,0,1,0,0
192,23,0,16,want train curse,1,1,0,0,2,1
192,23,0,17,want train scold,1,1,1,0,2,1
192,23,0,18,want train shout,1,1,0,1,0,0
192,23,0,19,want store curse,1,0,0,0,0,0
192,23,0,20,want store scold,1,0,1,0,0,0
192,23,0,21,want store shout,1,0,0,1,0,0
192,23,0,22,want operator curse,1,0,0,0,1,1
192,23,0,23,want operator scold,1,0,1,0,1,1
192,23,0,24,want operator shout,1,0,0,1,0,0
193,25,0,1,do bus curse,0,1,0,0,2,1
193,25,0,2,do bus scold,0,1,1,0,2,1
193,25,0,3,do bus shout,0,1,0,1,2,1
193,25,0,4,do train curse,0,1,0,0,2,1
193,25,0,5,do train scold,0,1,1,0,2,1
193,25,0,6,do train shout,0,1,0,1,2,1
193,25,0,7,do store curse,0,0,0,0,0,0
193,25,0,8,do store scold,0,0,1,0,0,0
193,25,0,9,do store shout,0,0,0,1,0,0
193,25,0,10,do operator curse,0,0,0,0,0,0
193,25,0,11,do operator scold,0,0,1,0,0,0
193,25,0,12,do operator shout,0,0,0,1,0,0
193,25,0,13,want bus curse,1,1,0,0,2,1
193,25,0,14,want bus scold,1,1,1,0,2,1
193,25,0,15,want bus shout,1,1,0,1,2,1
193,25,0,16,want train curse,1,1,0,0,2,1
193,25,0,17,want train scold,1,1,1,0,2,1
193,25,0,18,want train shout,1,1,0,1,2,1
193,25,0,19,want store curse,1,0,0,0,0,0
193,25,0,20,want store scold,1,0,1,0,0,0
193,25,0,21,want store shout,1,0,0,1,0,0
193,25,0,22,want operator curse,1,0,0,0,1,1
193,25,0,23,want operator scold,1,0,1,0,1,1
193,25,0,24,want operator shout,1,0,0,1,0,0
194,19,0,1,do bus curse,0,1,0,0,1,1
194,19,0,2,do bus scold,0,1,1,0,1,1
194,19,0,3,do bus shout,0,1,0,1,1,1
194,19,0,4,do train curse,0,1,0,0,1,1
194,19,0,5,do train scold,0,1,1,0,1,1
194,19,0,6,do train shout,0,1,0,1,1,1
194,19,0,7,do store curse,0,0,0,0,0,0
194,19,0,8,do store scold,0,0,1,0,0,0
194,19,0,9,do store shout,0,0,0,1,0,0
194,19,0,10,do operator curse,0,0,0,0,1,1
194,19,0,11,do operator scold,0,0,1,0,0,0
194,19,0,12,do operator shout,0,0,0,1,0,0
194,19,0,13,want bus curse,1,1,0,0,1,1
194,19,0,14,want bus scold,1,1,1,0,0,0
194,19,0,15,want bus shout,1,1,0,1,0,0
194,19,0,16,want train curse,1,1,0,0,0,0
194,19,0,17,want train scold,1,1,1,0,0,0
194,19,0,18,want train shout,1,1,0,1,0,0
194,19,0,19,want store curse,1,0,0,0,0,0
194,19,0,20,want store scold,1,0,1,0,0,0
194,19,0,21,want store shout,1,0,0,1,0,0
194,19,0,22,want operator curse,1,0,0,0,1,1
194,19,0,23,want operator scold,1,0,1,0,0,0
194,19,0,24,want operator shout,1,0,0,1,0,0
195,11,0,1,do bus curse,0,1,0,0,2,1
195,11,0,2,do bus scold,0,1,1,0,1,1
195,11,0,3,do bus shout,0,1,0,1,2,1
195,11,0,4,do train curse,0,1,0,0,2,1
195,11,0,5,do train scold,0,1,1,0,2,1
195,11,0,6,do train shout,0,1,0,1,2,1
195,11,0,7,do store curse,0,0,0,0,2,1
195,11,0,8,do store scold,0,0,1,0,2,1
195,11,0,9,do store shout,0,0,0,1,2,1
195,11,0,10,do operator curse,0,0,0,0,1,1
195,11,0,11,do operator scold,0,0,1,0,1,1
195,11,0,12,do operator shout,0,0,0,1,1,1
195,11,0,13,want bus curse,1,1,0,0,2,1
195,11,0,14,want bus scold,1,1,1,0,2,1
195,11,0,15,want bus shout,1,1,0,1,1,1
195,11,0,16,want train curse,1,1,0,0,2,1
195,11,0,17,want train scold,1,1,1,0,2,1
195,11,0,18,want train shout,1,1,0,1,1,1
195,11,0,19,want store curse,1,0,0,0,1,1
195,11,0,20,want store scold,1,0,1,0,1,1
195,11,0,21,want store shout,1,0,0,1,1,1
195,11,0,22,want operator curse,1,0,0,0,1,1
195,11,0,23,want operator scold,1,0,1,0,1,1
195,11,0,24,want operator shout,1,0,0,1,1,1
196,28,0,1,do bus curse,0,1,0,0,0,0
196,28,0,2,do bus scold,0,1,1,0,0,0
196,28,0,3,do bus shout,0,1,0,1,2,1
196,28,0,4,do train curse,0,1,0,0,0,0
196,28,0,5,do train scold,0,1,1,0,0,0
196,28,0,6,do train shout,0,1,0,1,0,0
196,28,0,7,do store curse,0,0,0,0,0,0
196,28,0,8,do store scold,0,0,1,0,0,0
196,28,0,9,do store shout,0,0,0,1,0,0
196,28,0,10,do operator curse,0,0,0,0,0,0
196,28,0,11,do operator scold,0,0,1,0,0,0
196,28,0,12,do operator shout,0,0,0,1,2,1
196,28,0,13,want bus curse,1,1,0,0,2,1
196,28,0,14,want bus scold,1,1,1,0,2,1
196,28,0,15,want bus shout,1,1,0,1,0,0
196,28,0,16,want train curse,1,1,0,0,1,1
196,28,0,17,want train scold,1,1,1,0,1,1
196,28,0,18,want train shout,1,1,0,1,0,0
196,28,0,19,want store curse,1,0,0,0,0,0
196,28,0,20,want store scold,1,0,1,0,0,0
196,28,0,21,want store shout,1,0,0,1,0,0
196,28,0,22,want operator curse,1,0,0,0,2,1
196,28,0,23,want operator scold,1,0,1,0,2,1
196,28,0,24,want operator shout,1,0,0,1,0,0
197,27,0,1,do bus curse,0,1,0,0,0,0
197,27,0,2,do bus scold,0,1,1,0,0,0
197,27,0,3,do bus shout,0,1,0,1,0,0
197,27,0,4,do train curse,0,1,0,0,2,1
197,27,0,5,do train scold,0,1,1,0,0,0
197,27,0,6,do train shout,0,1,0,1,0,0
197,27,0,7,do store curse,0,0,0,0,0,0
197,27,0,8,do store scold,0,0,1,0,0,0
197,27,0,9,do store shout,0,0,0,1,0,0
197,27,0,10,do operator curse,0,0,0,0,0,0
197,27,0,11,do operator scold,0,0,1,0,1,1
197,27,0,12,do operator shout,0,0,0,1,0,0
197,27,0,13,want bus curse,1,1,0,0,0,0
197,27,0,14,want bus scold,1,1,1,0,1,1
197,27,0,15,want bus shout,1,1,0,1,0,0
197,27,0,16,want train curse,1,1,0,0,0,0
197,27,0,17,want train scold,1,1,1,0,1,1
197,27,0,18,want train shout,1,1,0,1,0,0
197,27,0,19,want store curse,1,0,0,0,0,0
197,27,0,20,want store scold,1,0,1,0,0,0
197,27,0,21,want store shout,1,0,0,1,0,0
197,27,0,22,want operator curse,1,0,0,0,0,0
197,27,0,23,want operator scold,1,0,1,0,1,1
197,27,0,24,want operator shout,1,0,0,1,0,0
198,16,1,1,do bus curse,0,1,0,0,0,0
198,16,1,2,do bus scold,0,1,1,0,0,0
198,16,1,3,do bus shout,0,1,0,1,0,0
198,16,1,4,do train curse,0,1,0,0,0,0
198,16,1,5,do train scold,0,1,1,0,0,0
198,16,1,6,do train shout,0,1,0,1,0,0
198,16,1,7,do store curse,0,0,0,0,0,0
198,16,1,8,do store scold,0,0,1,0,0,0
198,16,1,9,do store shout,0,0,0,1,0,0
198,16,1,10,do operator curse,0,0,0,0,1,1
198,16,1,11,do operator scold,0,0,1,0,1,1
198,16,1,12,do operator shout,0,0,0,1,0,0
198,16,1,13,want bus curse,1,1,0,0,2,1
198,16,1,14,want bus scold,1,1,1,0,2,1
198,16,1,15,want bus shout,1,1,0,1,0,0
198,16,1,16,want train curse,1,1,0,0,0,0
198,16,1,17,want train scold,1,1,1,0,2,1
198,16,1,18,want train shout,1,1,0,1,0,0
198,16,1,19,want store curse,1,0,0,0,0,0
198,16,1,20,want store scold,1,0,1,0,2,1
198,16,1,21,want store shout,1,0,0,1,0,0
198,16,1,22,want operator curse,1,0,0,0,1,1
198,16,1,23,want operator scold,1,0,1,0,1,1
198,16,1,24,want operator shout,1,0,0,1,0,0
199,16,1,1,do bus curse,0,1,0,0,0,0
199,16,1,2,do bus scold,0,1,1,0,0,0
199,16,1,3,do bus shout,0,1,0,1,0,0
199,16,1,4,do train curse,0,1,0,0,2,1
199,16,1,5,do train scold,0,1,1,0,2,1
199,16,1,6,do train shout,0,1,0,1,0,0
199,16,1,7,do store curse,0,0,0,0,0,0
199,16,1,8,do store scold,0,0,1,0,0,0
199,16,1,9,do store shout,0,0,0,1,0,0
199,16,1,10,do operator curse,0,0,0,0,0,0
199,16,1,11,do operator scold,0,0,1,0,1,1
199,16,1,12,do operator shout,0,0,0,1,0,0
199,16,1,13,want bus curse,1,1,0,0,2,1
199,16,1,14,want bus scold,1,1,1,0,1,1
199,16,1,15,want bus shout,1,1,0,1,0,0
199,16,1,16,want train curse,1,1,0,0,1,1
199,16,1,17,want train scold,1,1,1,0,2,1
199,16,1,18,want train shout,1,1,0,1,0,0
199,16,1,19,want store curse,1,0,0,0,0,0
199,16,1,20,want store scold,1,0,1,0,2,1
199,16,1,21,want store shout,1,0,0,1,0,0
199,16,1,22,want operator curse,1,0,0,0,0,0
199,16,1,23,want operator scold,1,0,1,0,0,0
199,16,1,24,want operator shout,1,0,0,1,0,0
200,16,0,1,do bus curse,0,1,0,0,0,0
200,16,0,2,do bus scold,0,1,1,0,0,0
200,16,0,3,do bus shout,0,1,0,1,2,1
200,16,0,4,do train curse,0,1,0,0,0,0
200,16,0,5,do train scold,0,1,1,0,0,0
200,16,0,6,do train shout,0,1,0,1,1,1
200,16,0,7,do store curse,0,0,0,0,0,0
